"","country","year","ifhpol","regimeny","totdurny2"
"2371","Eritrea",1981,NA,NA,NA
"2372","Eritrea",1982,NA,NA,NA
"2373","Eritrea",1983,NA,NA,NA
"2374","Eritrea",1984,NA,NA,NA
"2375","Eritrea",1985,NA,NA,NA
"2376","Eritrea",1986,NA,NA,NA
"2377","Eritrea",1987,NA,NA,NA
"2378","Eritrea",1988,NA,NA,NA
"2379","Eritrea",1989,NA,NA,NA
"2380","Eritrea",1990,NA,NA,NA
"2381","Eritrea",1991,NA,NA,NA
"2382","Eritrea",1992,NA,NA,NA
"2383","Eritrea",1993,2.25,"rebel regime",22
"2384","Eritrea",1994,2.25,"rebel regime",22
"2385","Eritrea",1995,2.66666650772095,"rebel regime",22
"2386","Eritrea",1996,2.66666650772095,"rebel regime",22
"2387","Eritrea",1997,2.66666650772095,"rebel regime",22
"2388","Eritrea",1998,2.66666650772095,"rebel regime",22
"2389","Eritrea",1999,1.83333325386047,"rebel regime",22
"2390","Eritrea",2000,1.83333325386047,"rebel regime",22
"2391","Eritrea",2001,1.16666662693024,"rebel regime",22
"2392","Eritrea",2002,1.16666662693024,"rebel regime",22
"2393","Eritrea",2003,1.16666662693024,"rebel regime",22
"2394","Eritrea",2004,1.16666662693024,"rebel regime",22
"2395","Eritrea",2005,1.16666662693024,"rebel regime",22
"2396","Eritrea",2006,1.16666662693024,"rebel regime",22
"2397","Eritrea",2007,1.16666662693024,"rebel regime",22
"2398","Eritrea",2008,1.16666662693024,"rebel regime",22
"2399","Eritrea",2009,0.75,"rebel regime",22
"2400","Eritrea",2010,0.75,"rebel regime",22
"2401","Eritrea",2011,0.75,"rebel regime",22
"2402","Eritrea",2012,0.75,"rebel regime",22
"2403","Eritrea",2013,0.75,"rebel regime",22
"2404","Eritrea",2014,0.75,"rebel regime",22
"2405","Estonia",1972,NA,NA,NA
"2406","Estonia",1973,NA,NA,NA
"2407","Estonia",1974,NA,NA,NA
"2408","Estonia",1975,NA,NA,NA
"2409","Estonia",1976,NA,NA,NA
"2410","Estonia",1977,NA,NA,NA
"2411","Estonia",1978,NA,NA,NA
"2412","Estonia",1979,NA,NA,NA
"2413","Estonia",1980,NA,NA,NA
"2414","Estonia",1981,NA,NA,NA
"2415","Estonia",1982,NA,NA,NA
"2416","Estonia",1983,NA,NA,NA
"2417","Estonia",1984,NA,NA,NA
"2418","Estonia",1985,NA,NA,NA
"2419","Estonia",1986,NA,NA,NA
"2420","Estonia",1987,NA,NA,NA
"2421","Estonia",1988,NA,NA,NA
"2422","Estonia",1989,NA,NA,NA
"2423","Estonia",1990,NA,NA,NA
"2424","Estonia",1991,7.75,"democracy",24
"2425","Estonia",1992,7.33333301544189,"democracy",24
"2426","Estonia",1993,7.75,"democracy",24
"2427","Estonia",1994,7.75,"democracy",24
"2428","Estonia",1995,8.16666603088379,"democracy",24
"2429","Estonia",1996,8.58333301544189,"democracy",24
"2430","Estonia",1997,8.58333301544189,"democracy",24
"2431","Estonia",1998,8.58333301544189,"democracy",24
"2432","Estonia",1999,8.58333301544189,"democracy",24
"2433","Estonia",2000,8.58333301544189,"democracy",24
"2434","Estonia",2001,8.58333301544189,"democracy",24
"2435","Estonia",2002,8.58333301544189,"democracy",24
"2436","Estonia",2003,8.58333301544189,"democracy",24
"2437","Estonia",2004,9,"democracy",24
"2438","Estonia",2005,9,"democracy",24
"2439","Estonia",2006,9,"democracy",24
"2440","Estonia",2007,9,"democracy",24
"2441","Estonia",2008,9.75,"democracy",24
"2442","Estonia",2009,9.75,"democracy",24
"2443","Estonia",2010,9.75,"democracy",24
"2444","Estonia",2011,9.75,"democracy",24
"2445","Estonia",2012,9.75,"democracy",24
"2446","Estonia",2013,9.75,"democracy",24
"2447","Estonia",2014,9.75,"democracy",24
"2448","Ethiopia",1972,1.5,"no-party monarchy",14
"2449","Ethiopia",1973,1.5,"no-party monarchy",14
"2450","Ethiopia",1974,3.75,"military trad",13
"2451","Ethiopia",1975,1.16666662693024,"military trad",13
"2452","Ethiopia",1976,1.16666662693024,"military trad",13
"2453","Ethiopia",1977,0.75,"military trad",13
"2454","Ethiopia",1978,0.75,"military trad",13
"2455","Ethiopia",1979,0.75,"military trad",13
"2456","Ethiopia",1980,0.75,"military trad",13
"2457","Ethiopia",1981,0.75,"military trad",13
"2458","Ethiopia",1982,0.75,"military trad",13
"2459","Ethiopia",1983,0.75,"military trad",13
"2460","Ethiopia",1984,0.5,"military trad",13
"2461","Ethiopia",1985,0.5,"military trad",13
"2462","Ethiopia",1986,0.5,"military trad",13
"2463","Ethiopia",1987,0.916666626930237,"military one-party",4
"2464","Ethiopia",1988,0.916666626930237,"military one-party",4
"2465","Ethiopia",1989,0.5,"military one-party",4
"2466","Ethiopia",1990,0.5,"military one-party",4
"2467","Ethiopia",1991,3.75,"rebel regime",4
"2468","Ethiopia",1992,4.16666650772095,"rebel regime",4
"2469","Ethiopia",1993,4,"rebel regime",4
"2470","Ethiopia",1994,4,"rebel regime",4
"2471","Ethiopia",1995,4.83333301544189,"limited multiparty",20
"2472","Ethiopia",1996,4.83333301544189,"limited multiparty",20
"2473","Ethiopia",1997,4.83333301544189,"limited multiparty",20
"2474","Ethiopia",1998,5.25,"limited multiparty",20
"2475","Ethiopia",1999,4.41666650772095,"limited multiparty",20
"2476","Ethiopia",2000,4.41666650772095,"limited multiparty",20
"2477","Ethiopia",2001,4.41666650772095,"limited multiparty",20
"2478","Ethiopia",2002,4.41666650772095,"limited multiparty",20
"2479","Ethiopia",2003,4.41666650772095,"limited multiparty",20
"2480","Ethiopia",2004,4.41666650772095,"limited multiparty",20
"2481","Ethiopia",2005,4.41666650772095,"limited multiparty",20
"2482","Ethiopia",2006,4.41666650772095,"limited multiparty",20
"2483","Ethiopia",2007,4.41666650772095,"limited multiparty",20
"2484","Ethiopia",2008,4.41666650772095,"limited multiparty",20
"2485","Ethiopia",2009,4.41666650772095,"limited multiparty",20
"2486","Ethiopia",2010,3.58333325386047,"limited multiparty",20
"2487","Ethiopia",2011,2.58333325386047,"limited multiparty",20
"2488","Ethiopia",2012,2.58333325386047,"limited multiparty",20
"2489","Ethiopia",2013,2.58333325386047,"limited multiparty",20
"2490","Ethiopia",2014,2.58333325386047,"limited multiparty",20
"2491","Fiji",1972,8.91666603088379,"democracy",17
"2492","Fiji",1973,8.91666603088379,"democracy",17
"2493","Fiji",1974,8.91666603088379,"democracy",17
"2494","Fiji",1975,8.91666603088379,"democracy",17
"2495","Fiji",1976,8.91666603088379,"democracy",17
"2496","Fiji",1977,8.91666603088379,"democracy",17
"2497","Fiji",1978,8.91666603088379,"democracy",17
"2498","Fiji",1979,8.91666603088379,"democracy",17
"2499","Fiji",1980,8.91666603088379,"democracy",17
"2500","Fiji",1981,8.91666603088379,"democracy",17
"2501","Fiji",1982,8.91666603088379,"democracy",17
"2502","Fiji",1983,8.91666603088379,"democracy",17
"2503","Fiji",1984,8.91666603088379,"democracy",17
"2504","Fiji",1985,8.91666603088379,"democracy",17
"2505","Fiji",1986,8.91666603088379,"democracy",17
"2506","Fiji",1987,3,"military trad",5
"2507","Fiji",1988,3.83333325386047,"military trad",5
"2508","Fiji",1989,3.41666650772095,"military trad",5
"2509","Fiji",1990,5.41666650772095,"military trad",5
"2510","Fiji",1991,5.41666650772095,"military trad",5
"2511","Fiji",1992,6.66666650772095,"limited multiparty",7
"2512","Fiji",1993,6.66666650772095,"limited multiparty",7
"2513","Fiji",1994,6.66666650772095,"limited multiparty",7
"2514","Fiji",1995,6.66666650772095,"limited multiparty",7
"2515","Fiji",1996,6.66666650772095,"limited multiparty",7
"2516","Fiji",1997,6.66666650772095,"limited multiparty",7
"2517","Fiji",1998,6.66666650772095,"limited multiparty",7
"2518","Fiji",1999,7.75,"democracy",1
"2519","Fiji",2000,5.83333301544189,"limited multiparty",6
"2520","Fiji",2001,6.66666650772095,"limited multiparty",6
"2521","Fiji",2002,6.66666650772095,"limited multiparty",6
"2522","Fiji",2003,6.66666650772095,"limited multiparty",6
"2523","Fiji",2004,6.91666650772095,"limited multiparty",6
"2524","Fiji",2005,6.91666698455811,"limited multiparty",6
"2525","Fiji",2006,3.41666650772095,"military trad",8
"2526","Fiji",2007,3.16666650772095,"military trad",8
"2527","Fiji",2008,3.16666650772095,"military trad",8
"2528","Fiji",2009,3.16666650772095,"military trad",8
"2529","Fiji",2010,3.16666650772095,"military trad",8
"2530","Fiji",2011,3.16666650772095,"military trad",8
"2531","Fiji",2012,3.16666650772095,"military trad",8
"2532","Fiji",2013,3.16666650772095,"military trad",8
"2533","Fiji",2014,5.91666650772095,"limited multiparty",1
"2534","Finland",1972,9.16666603088379,"democracy",55
"2535","Finland",1973,9.16666603088379,"democracy",55
"2536","Finland",1974,9.16666603088379,"democracy",55
"2537","Finland",1975,9.16666603088379,"democracy",55
"2538","Finland",1976,9.16666603088379,"democracy",55
"2539","Finland",1977,9.16666603088379,"democracy",55
"2540","Finland",1978,9.16666603088379,"democracy",55
"2541","Finland",1979,9.16666603088379,"democracy",55
"2542","Finland",1980,9.16666603088379,"democracy",55
"2543","Finland",1981,9.16666603088379,"democracy",55
"2544","Finland",1982,9.16666603088379,"democracy",55
"2545","Finland",1983,9.16666603088379,"democracy",55
"2546","Finland",1984,9.16666603088379,"democracy",55
"2547","Finland",1985,9.16666603088379,"democracy",55
"2548","Finland",1986,9.16666603088379,"democracy",55
"2549","Finland",1987,9.58333301544189,"democracy",55
"2550","Finland",1988,9.58333301544189,"democracy",55
"2551","Finland",1989,10,"democracy",55
"2552","Finland",1990,10,"democracy",55
"2553","Finland",1991,10,"democracy",55
"2554","Finland",1992,10,"democracy",55
"2555","Finland",1993,10,"democracy",55
"2556","Finland",1994,10,"democracy",55
"2557","Finland",1995,10,"democracy",55
"2558","Finland",1996,10,"democracy",55
"2559","Finland",1997,10,"democracy",55
"2560","Finland",1998,10,"democracy",55
"2561","Finland",1999,10,"democracy",55
"2562","Finland",2000,10,"democracy",55
"2563","Finland",2001,10,"democracy",55
"2564","Finland",2002,10,"democracy",55
"2565","Finland",2003,10,"democracy",55
"2566","Finland",2004,10,"democracy",55
"2567","Finland",2005,10,"democracy",55
"2568","Finland",2006,10,"democracy",55
"2569","Finland",2007,10,"democracy",55
"2570","Finland",2008,10,"democracy",55
"2571","Finland",2009,10,"democracy",55
"2572","Finland",2010,10,"democracy",55
"2573","Finland",2011,10,"democracy",55
"2574","Finland",2012,10,"democracy",55
"2575","Finland",2013,10,"democracy",55
"2576","Finland",2014,10,"democracy",55
"2577","France",1972,9.08333301544189,"democracy",55
"2578","France",1973,9.08333301544189,"democracy",55
"2579","France",1974,9.08333301544189,"democracy",55
"2580","France",1975,9.08333301544189,"democracy",55
"2581","France",1976,9.5,"democracy",55
"2582","France",1977,9.08333301544189,"democracy",55
"2583","France",1978,9.08333301544189,"democracy",55
"2584","France",1979,9.08333301544189,"democracy",55
"2585","France",1980,9.08333301544189,"democracy",55
"2586","France",1981,9.08333301544189,"democracy",55
"2587","France",1982,9.08333301544189,"democracy",55
"2588","France",1983,9.08333301544189,"democracy",55
"2589","France",1984,9.08333301544189,"democracy",55
"2590","France",1985,9.08333301544189,"democracy",55
"2591","France",1986,9.33333301544189,"democracy",55
"2592","France",1987,9.33333301544189,"democracy",55
"2593","France",1988,9.33333301544189,"democracy",55
"2594","France",1989,9.33333301544189,"democracy",55
"2595","France",1990,9.33333301544189,"democracy",55
"2596","France",1991,9.33333301544189,"democracy",55
"2597","France",1992,9.33333301544189,"democracy",55
"2598","France",1993,9.33333301544189,"democracy",55
"2599","France",1994,9.33333301544189,"democracy",55
"2600","France",1995,9.33333301544189,"democracy",55
"2601","France",1996,9.33333301544189,"democracy",55
"2602","France",1997,9.33333301544189,"democracy",55
"2603","France",1998,9.33333301544189,"democracy",55
"2604","France",1999,9.33333301544189,"democracy",55
"2605","France",2000,9.33333301544189,"democracy",55
"2606","France",2001,9.33333301544189,"democracy",55
"2607","France",2002,9.75,"democracy",55
"2608","France",2003,9.75,"democracy",55
"2609","France",2004,9.75,"democracy",55
"2610","France",2005,9.75,"democracy",55
"2611","France",2006,9.75,"democracy",55
"2612","France",2007,9.75,"democracy",55
"2613","France",2008,9.75,"democracy",55
"2614","France",2009,9.75,"democracy",55
"2615","France",2010,9.75,"democracy",55
"2616","France",2011,9.75,"democracy",55
"2617","France",2012,9.75,"democracy",55
"2618","France",2013,9.75,"democracy",55
"2619","France",2014,9.75,"democracy",55
"2620","Gabon",1972,1.08333325386047,"one-party",23
"2621","Gabon",1973,1.08333325386047,"one-party",23
"2622","Gabon",1974,1.08333325386047,"one-party",23
"2623","Gabon",1975,1.08333325386047,"one-party",23
"2624","Gabon",1976,1.08333325386047,"one-party",23
"2625","Gabon",1977,1.08333325386047,"one-party",23
"2626","Gabon",1978,1.08333325386047,"one-party",23
"2627","Gabon",1979,1.08333325386047,"one-party",23
"2628","Gabon",1980,1.08333325386047,"one-party",23
"2629","Gabon",1981,1.08333325386047,"one-party",23
"2630","Gabon",1982,1.08333325386047,"one-party",23
"2631","Gabon",1983,1.08333325386047,"one-party",23
"2632","Gabon",1984,1.08333325386047,"one-party",23
"2633","Gabon",1985,1.08333325386047,"one-party",23
"2634","Gabon",1986,1.08333325386047,"one-party",23
"2635","Gabon",1987,1.08333325386047,"one-party",23
"2636","Gabon",1988,1.08333325386047,"one-party",23
"2637","Gabon",1989,1.5,"one-party",23
"2638","Gabon",1990,3.5,"limited multiparty",25
"2639","Gabon",1991,4.41666650772095,"limited multiparty",25
"2640","Gabon",1992,4,"limited multiparty",25
"2641","Gabon",1993,3.58333325386047,"limited multiparty",25
"2642","Gabon",1994,3.58333325386047,"limited multiparty",25
"2643","Gabon",1995,3.58333325386047,"limited multiparty",25
"2644","Gabon",1996,3.58333325386047,"limited multiparty",25
"2645","Gabon",1997,3.58333325386047,"limited multiparty",25
"2646","Gabon",1998,3.58333325386047,"limited multiparty",25
"2647","Gabon",1999,3.58333325386047,"limited multiparty",25
"2648","Gabon",2000,3.58333325386047,"limited multiparty",25
"2649","Gabon",2001,3.58333325386047,"limited multiparty",25
"2650","Gabon",2002,3.58333325386047,"limited multiparty",25
"2651","Gabon",2003,3.58333325386047,"limited multiparty",25
"2652","Gabon",2004,3.58333325386047,"limited multiparty",25
"2653","Gabon",2005,3.16666650772095,"limited multiparty",25
"2654","Gabon",2006,3.16666650772095,"limited multiparty",25
"2655","Gabon",2007,3.16666650772095,"limited multiparty",25
"2656","Gabon",2008,3.16666650772095,"limited multiparty",25
"2657","Gabon",2009,4.5,"limited multiparty",25
"2658","Gabon",2010,4.5,"limited multiparty",25
"2659","Gabon",2011,4.5,"limited multiparty",25
"2660","Gabon",2012,4.5,"limited multiparty",25
"2661","Gabon",2013,4.5,"limited multiparty",25
"2662","Gabon",2014,4.5,"limited multiparty",25
"2663","Gambia, The",1972,8.66666603088379,"democracy",29
"2664","Gambia, The",1973,8.66666603088379,"democracy",29
"2665","Gambia, The",1974,8.66666603088379,"democracy",29
"2666","Gambia, The",1975,8.66666603088379,"democracy",29
"2667","Gambia, The",1976,8.66666603088379,"democracy",29
"2668","Gambia, The",1977,8.66666603088379,"democracy",29
"2669","Gambia, The",1978,8.66666603088379,"democracy",29
"2670","Gambia, The",1979,8.66666603088379,"democracy",29
"2671","Gambia, The",1980,8.25,"democracy",29
"2672","Gambia, The",1981,7.16666650772095,"democracy",29
"2673","Gambia, The",1982,7.16666650772095,"democracy",29
"2674","Gambia, The",1983,7.16666650772095,"democracy",29
"2675","Gambia, The",1984,7.16666650772095,"democracy",29
"2676","Gambia, The",1985,7.16666650772095,"democracy",29
"2677","Gambia, The",1986,7.16666650772095,"democracy",29
"2678","Gambia, The",1987,7.58333301544189,"democracy",29
"2679","Gambia, The",1988,7.58333301544189,"democracy",29
"2680","Gambia, The",1989,8.41666603088379,"democracy",29
"2681","Gambia, The",1990,8.66666603088379,"democracy",29
"2682","Gambia, The",1991,8.66666603088379,"democracy",29
"2683","Gambia, The",1992,9.08333301544189,"democracy",29
"2684","Gambia, The",1993,8.66666603088379,"democracy",29
"2685","Gambia, The",1994,1.16666662693024,"military trad",3
"2686","Gambia, The",1995,1.16666662693024,"military trad",3
"2687","Gambia, The",1996,1.41666662693024,"military trad",3
"2688","Gambia, The",1997,1.66666662693024,"limited multiparty",18
"2689","Gambia, The",1998,2.08333325386047,"limited multiparty",18
"2690","Gambia, The",1999,2.08333325386047,"limited multiparty",18
"2691","Gambia, The",2000,2.08333325386047,"limited multiparty",18
"2692","Gambia, The",2001,2.91666650772095,"limited multiparty",18
"2693","Gambia, The",2002,3.75,"limited multiparty",18
"2694","Gambia, The",2003,3.75,"limited multiparty",18
"2695","Gambia, The",2004,3.75,"limited multiparty",18
"2696","Gambia, The",2005,3.33333325386047,"limited multiparty",18
"2697","Gambia, The",2006,3.33333325386047,"limited multiparty",18
"2698","Gambia, The",2007,3.33333325386047,"limited multiparty",18
"2699","Gambia, The",2008,3.33333325386047,"limited multiparty",18
"2700","Gambia, The",2009,2.91666650772095,"limited multiparty",18
"2701","Gambia, The",2010,2.91666650772095,"limited multiparty",18
"2702","Gambia, The",2011,2.5,"limited multiparty",18
"2703","Gambia, The",2012,2.08333325386047,"limited multiparty",18
"2704","Gambia, The",2013,2.08333325386047,"limited multiparty",18
"2705","Gambia, The",2014,2.08333325386047,"limited multiparty",18
"2706","Georgia",1972,NA,NA,NA
"2707","Georgia",1973,NA,NA,NA
"2708","Georgia",1974,NA,NA,NA
"2709","Georgia",1975,NA,NA,NA
"2710","Georgia",1976,NA,NA,NA
"2711","Georgia",1977,NA,NA,NA
"2712","Georgia",1978,NA,NA,NA
"2713","Georgia",1979,NA,NA,NA
"2714","Georgia",1980,NA,NA,NA
"2715","Georgia",1981,NA,NA,NA
"2716","Georgia",1982,NA,NA,NA
"2717","Georgia",1983,NA,NA,NA
"2718","Georgia",1984,NA,NA,NA
"2719","Georgia",1985,NA,NA,NA
"2720","Georgia",1986,NA,NA,NA
"2721","Georgia",1987,NA,NA,NA
"2722","Georgia",1988,NA,NA,NA
"2723","Georgia",1989,NA,NA,NA
"2724","Georgia",1990,NA,NA,NA
"2725","Georgia",1991,4.75,"limited multiparty",13
"2726","Georgia",1992,5.58333301544189,"limited multiparty",13
"2727","Georgia",1993,5.16666650772095,"limited multiparty",13
"2728","Georgia",1994,5.16666650772095,"limited multiparty",13
"2729","Georgia",1995,5.83333301544189,"limited multiparty",13
"2730","Georgia",1996,6.25,"limited multiparty",13
"2731","Georgia",1997,6.66666650772095,"limited multiparty",13
"2732","Georgia",1998,6.66666650772095,"limited multiparty",13
"2733","Georgia",1999,6.66666650772095,"limited multiparty",13
"2734","Georgia",2000,6.25,"limited multiparty",13
"2735","Georgia",2001,6.25,"limited multiparty",13
"2736","Georgia",2002,6.25,"limited multiparty",13
"2737","Georgia",2003,6.25,"limited multiparty",13
"2738","Georgia",2004,7.16666650772095,"democracy",3
"2739","Georgia",2005,7.58333301544189,"democracy",3
"2740","Georgia",2006,7.58333301544189,"democracy",3
"2741","Georgia",2007,6.5,"limited multiparty",5
"2742","Georgia",2008,6.5,"limited multiparty",5
"2743","Georgia",2009,6.5,"limited multiparty",5
"2744","Georgia",2010,6.91666650772095,"limited multiparty",5
"2745","Georgia",2011,6.91666650772095,"limited multiparty",5
"2746","Georgia",2012,7.33333301544189,"democracy",3
"2747","Georgia",2013,7.58333301544189,"democracy",3
"2748","Georgia",2014,7.58333301544189,"democracy",3
"2749","Germany",1972,10,"democracy",55
"2750","Germany",1973,10,"democracy",55
"2751","Germany",1974,10,"democracy",55
"2752","Germany",1975,10,"democracy",55
"2753","Germany",1976,10,"democracy",55
"2754","Germany",1977,9.58333301544189,"democracy",55
"2755","Germany",1978,9.58333301544189,"democracy",55
"2756","Germany",1979,9.58333301544189,"democracy",55
"2757","Germany",1980,9.58333301544189,"democracy",55
"2758","Germany",1981,9.58333301544189,"democracy",55
"2759","Germany",1982,9.58333301544189,"democracy",55
"2760","Germany",1983,9.58333301544189,"democracy",55
"2761","Germany",1984,9.58333301544189,"democracy",55
"2762","Germany",1985,9.58333301544189,"democracy",55
"2763","Germany",1986,9.58333301544189,"democracy",55
"2764","Germany",1987,9.58333301544189,"democracy",55
"2765","Germany",1988,9.58333301544189,"democracy",55
"2766","Germany",1989,10,"democracy",55
"2767","Germany",1990,9.58333301544189,"democracy",55
"2768","Germany",1991,9.58333301544189,"democracy",55
"2769","Germany",1992,9.58333301544189,"democracy",55
"2770","Germany",1993,9.58333301544189,"democracy",55
"2771","Germany",1994,9.58333301544189,"democracy",55
"2772","Germany",1995,9.58333301544189,"democracy",55
"2773","Germany",1996,9.58333301544189,"democracy",55
"2774","Germany",1997,9.58333301544189,"democracy",55
"2775","Germany",1998,9.58333301544189,"democracy",55
"2776","Germany",1999,9.58333301544189,"democracy",55
"2777","Germany",2000,9.58333301544189,"democracy",55
"2778","Germany",2001,9.58333301544189,"democracy",55
"2779","Germany",2002,10,"democracy",55
"2780","Germany",2003,10,"democracy",55
"2781","Germany",2004,10,"democracy",55
"2782","Germany",2005,10,"democracy",55
"2783","Germany",2006,10,"democracy",55
"2784","Germany",2007,10,"democracy",55
"2785","Germany",2008,10,"democracy",55
"2786","Germany",2009,10,"democracy",55
"2787","Germany",2010,10,"democracy",55
"2788","Germany",2011,10,"democracy",55
"2789","Germany",2012,10,"democracy",55
"2790","Germany",2013,10,"democracy",55
"2791","Germany",2014,10,"democracy",55
"2792","Ghana",1972,1.58333325386047,"military trad",7
"2793","Ghana",1973,1.16666662693024,"military trad",7
"2794","Ghana",1974,1.58333325386047,"military trad",7
"2795","Ghana",1975,1.58333325386047,"military trad",7
"2796","Ghana",1976,1.58333325386047,"military trad",7
"2797","Ghana",1977,2,"military trad",7
"2798","Ghana",1978,4.58333301544189,"military trad",7
"2799","Ghana",1979,6.5,"limited multiparty",1
"2800","Ghana",1980,7.75,"democracy",1
"2801","Ghana",1981,2,"military trad",11
"2802","Ghana",1982,2,"military trad",11
"2803","Ghana",1983,2,"military trad",11
"2804","Ghana",1984,1.16666662693024,"military trad",11
"2805","Ghana",1985,1.16666662693024,"military trad",11
"2806","Ghana",1986,1.16666662693024,"military trad",11
"2807","Ghana",1987,1.16666662693024,"military trad",11
"2808","Ghana",1988,1.58333325386047,"military trad",11
"2809","Ghana",1989,2,"military trad",11
"2810","Ghana",1990,2,"military trad",11
"2811","Ghana",1991,2.33333325386047,"military trad",11
"2812","Ghana",1992,3.91666650772095,"limited multiparty",9
"2813","Ghana",1993,4.33333301544189,"limited multiparty",9
"2814","Ghana",1994,4.33333301544189,"limited multiparty",9
"2815","Ghana",1995,4.75,"limited multiparty",9
"2816","Ghana",1996,5.91666650772095,"limited multiparty",9
"2817","Ghana",1997,6.33333301544189,"limited multiparty",9
"2818","Ghana",1998,6.33333301544189,"limited multiparty",9
"2819","Ghana",1999,6.33333301544189,"limited multiparty",9
"2820","Ghana",2000,6.75,"limited multiparty",9
"2821","Ghana",2001,7.75,"democracy",14
"2822","Ghana",2002,7.75,"democracy",14
"2823","Ghana",2003,8.16666603088379,"democracy",14
"2824","Ghana",2004,8.66666603088379,"democracy",14
"2825","Ghana",2005,9.08333396911621,"democracy",14
"2826","Ghana",2006,9.08333301544189,"democracy",14
"2827","Ghana",2007,9.08333301544189,"democracy",14
"2828","Ghana",2008,9.08333301544189,"democracy",14
"2829","Ghana",2009,9.08333301544189,"democracy",14
"2830","Ghana",2010,9.08333301544189,"democracy",14
"2831","Ghana",2011,9.08333301544189,"democracy",14
"2832","Ghana",2012,9.08333301544189,"democracy",14
"2833","Ghana",2013,9.08333301544189,"democracy",14
"2834","Ghana",2014,9.08333301544189,"democracy",14
"2835","Greece",1972,1.58333325386047,"military trad",7
"2836","Greece",1973,1.58333325386047,"military trad",7
"2837","Greece",1974,6.91666650772095,"limited multiparty",1
"2838","Greece",1975,8.66666603088379,"democracy",40
"2839","Greece",1976,8.66666603088379,"democracy",40
"2840","Greece",1977,8.66666603088379,"democracy",40
"2841","Greece",1978,8.66666603088379,"democracy",40
"2842","Greece",1979,8.66666603088379,"democracy",40
"2843","Greece",1980,9.08333301544189,"democracy",40
"2844","Greece",1981,9.08333301544189,"democracy",40
"2845","Greece",1982,9.08333301544189,"democracy",40
"2846","Greece",1983,9.08333301544189,"democracy",40
"2847","Greece",1984,9.08333301544189,"democracy",40
"2848","Greece",1985,8.66666603088379,"democracy",40
"2849","Greece",1986,9.16666603088379,"democracy",40
"2850","Greece",1987,9.16666603088379,"democracy",40
"2851","Greece",1988,9.16666603088379,"democracy",40
"2852","Greece",1989,9.58333301544189,"democracy",40
"2853","Greece",1990,9.58333301544189,"democracy",40
"2854","Greece",1991,9.58333301544189,"democracy",40
"2855","Greece",1992,9.58333301544189,"democracy",40
"2856","Greece",1993,9.16666603088379,"democracy",40
"2857","Greece",1994,9.16666603088379,"democracy",40
"2858","Greece",1995,9.16666603088379,"democracy",40
"2859","Greece",1996,9.16666603088379,"democracy",40
"2860","Greece",1997,9.16666603088379,"democracy",40
"2861","Greece",1998,9.16666603088379,"democracy",40
"2862","Greece",1999,9.16666603088379,"democracy",40
"2863","Greece",2000,9.16666603088379,"democracy",40
"2864","Greece",2001,9.16666603088379,"democracy",40
"2865","Greece",2002,9.58333301544189,"democracy",40
"2866","Greece",2003,9.58333301544189,"democracy",40
"2867","Greece",2004,9.58333301544189,"democracy",40
"2868","Greece",2005,9.58333396911621,"democracy",40
"2869","Greece",2006,9.58333301544189,"democracy",40
"2870","Greece",2007,9.58333301544189,"democracy",40
"2871","Greece",2008,9.58333301544189,"democracy",40
"2872","Greece",2009,9.58333301544189,"democracy",40
"2873","Greece",2010,9.58333301544189,"democracy",40
"2874","Greece",2011,9.16666603088379,"democracy",40
"2875","Greece",2012,9.16666603088379,"democracy",40
"2876","Greece",2013,9.16666603088379,"democracy",40
"2877","Greece",2014,9.16666603088379,"democracy",40
"2878","Grenada",1972,NA,NA,NA
"2879","Grenada",1973,NA,NA,NA
"2880","Grenada",1974,6.92190408706665,"limited multiparty",3
"2881","Grenada",1975,6.92190408706665,"limited multiparty",3
"2882","Grenada",1976,6.92190408706665,"limited multiparty",3
"2883","Grenada",1977,7.75410842895508,"democracy",2
"2884","Grenada",1978,7.75410842895508,"democracy",2
"2885","Grenada",1979,3.59308791160583,"rebel regime",5
"2886","Grenada",1980,2.76088380813599,"rebel regime",5
"2887","Grenada",1981,1.92867958545685,"rebel regime",5
"2888","Grenada",1982,1.51257765293121,"rebel regime",5
"2889","Grenada",1983,1.09647560119629,"rebel regime",5
"2890","Grenada",1984,5.25749588012695,"limited multiparty",1
"2891","Grenada",1985,7.75410842895508,"democracy",30
"2892","Grenada",1986,8.58631229400635,"democracy",30
"2893","Grenada",1987,9.41851615905762,"democracy",30
"2894","Grenada",1988,9.41851615905762,"democracy",30
"2895","Grenada",1989,8.58631229400635,"democracy",30
"2896","Grenada",1990,8.58631229400635,"democracy",30
"2897","Grenada",1991,9.41851615905762,"democracy",30
"2898","Grenada",1992,9.41851615905762,"democracy",30
"2899","Grenada",1993,9.41851615905762,"democracy",30
"2900","Grenada",1994,9.41851615905762,"democracy",30
"2901","Grenada",1995,9.41851615905762,"democracy",30
"2902","Grenada",1996,9.41851615905762,"democracy",30
"2903","Grenada",1997,9.41851615905762,"democracy",30
"2904","Grenada",1998,9.41851615905762,"democracy",30
"2905","Grenada",1999,9.41851615905762,"democracy",30
"2906","Grenada",2000,9.41851615905762,"democracy",30
"2907","Grenada",2001,9.41851615905762,"democracy",30
"2908","Grenada",2002,9.41851615905762,"democracy",30
"2909","Grenada",2003,9.41851615905762,"democracy",30
"2910","Grenada",2004,9.41851615905762,"democracy",30
